Age,Income,Co_Applicant_Income,Credit_Score,Loan_Amount,Loan_Term,Employment_Status,Years_with_Employer,Existing_EMI,Monthly_Expenses,Num_Credit_Cards,Late_Payments,Has_Defaulted_Before,Collateral_Available,Avg_Balance_Last_6M,Num_Hard_Inquiries_Last_6M,Total_Income,DTI_Ratio,LTV_Ratio,Approved,Loan_Purpose_Auto,Loan_Purpose_Education,Loan_Purpose_Home,Loan_Purpose_Personal
35,196492,2,657,536675,1,1,23,43539,96669,9,4,0,0,53634,1,216492,0.2011113574635552,10.006059476088376,0,True,False,False,False
18,58890,3,374,125403,1,0,28,43448,49339,8,1,0,0,297185,1,88890,0.4887838902013725,0.421968060406614,0,False,False,True,False
25,86017,0,654,638574,0,1,21,2785,35757,0,1,0,1,405464,3,86017,0.0323773207621749,1.5749176870999964,0,True,False,False,False
2,198376,3,487,386986,1,1,29,22449,52399,3,0,0,1,352509,0,228376,0.0982984201492275,1.097801480809055,0,True,False,False,False
18,183993,3,589,154927,1,0,0,14799,54013,0,3,0,0,400419,4,213993,0.0691564677349259,0.3869112431946456,0,False,False,False,True
19,152596,0,344,851340,1,0,16,49048,24706,0,0,0,0,319130,1,152596,0.3214238905344832,2.667681923724113,0,False,False,False,True
31,120424,4,382,535833,2,0,24,39307,48231,7,3,0,1,292514,0,170424,0.2306423977843496,1.8318137531408645,0,True,False,False,False
6,35048,3,422,493842,2,0,9,48784,37909,1,0,0,0,302391,0,65048,0.7499692534743574,1.633118601021191,0,False,True,False,False
32,186183,3,657,349372,0,0,21,47498,86631,0,3,0,1,391547,3,216183,0.2197120032565002,0.8922839600764146,0,False,False,True,False
38,188976,4,827,73386,0,1,15,43333,67572,7,0,0,0,386688,4,238976,0.1813278320835565,0.1897804178551756,0,True,False,False,False
17,74912,3,365,227826,1,0,15,40828,95879,3,3,0,1,211994,4,104912,0.3891642519444868,1.0746762895351305,0,False,False,True,False
0,54008,3,674,554158,2,1,25,3990,73767,2,0,0,1,261480,1,84008,0.0474954766212741,2.119305035547516,0,False,False,False,True
10,151132,3,461,340446,3,1,7,19073,36469,3,1,0,1,398650,1,181132,0.1052988980412075,0.8539950984695887,0,False,False,True,False
27,103559,1,679,372959,3,0,28,36863,11313,4,4,0,1,67982,0,113559,0.3246153981630694,5.486062692143624,0,True,False,False,False
24,75337,4,657,302156,1,1,6,14549,17847,0,0,0,0,332324,4,125337,0.1160790508788306,0.90921838561649,0,True,False,False,False
22,130616,3,487,899776,1,1,27,18259,60222,0,4,0,1,113534,4,160616,0.1136810778502764,7.925097987404765,0,True,False,False,False
30,33350,4,621,948035,2,0,5,19790,84702,2,1,0,0,170546,1,83350,0.2374325134973005,5.558790245504172,0,True,False,False,False
29,44354,2,749,519450,2,1,15,9979,19930,5,1,0,1,291788,2,64354,0.155064176274979,1.7802247514471072,0,False,True,False,False
34,65186,2,773,373258,2,1,19,20316,13285,0,3,0,1,43493,0,85186,0.2384898927053741,8.581827378488986,0,False,True,False,False
6,48145,3,312,298724,0,1,15,26183,45863,1,4,0,0,350968,4,78145,0.335056625503871,0.8511406990360972,0,False,True,False,False
15,185092,4,483,251202,0,0,6,28324,26704,6,2,0,0,402175,3,235092,0.1204804927432664,0.6246071371737747,0,True,False,False,False
25,106123,4,410,75525,1,0,8,24624,28705,0,3,1,0,314433,3,156123,0.1577217962760131,0.2401934905258337,0,False,True,False,False
1,40581,4,807,129818,0,0,13,38176,10555,6,4,0,1,409359,2,90581,0.4214570384517724,0.3171242915770959,0,False,False,True,False
0,108929,1,589,164589,2,1,10,20245,31323,3,0,0,1,437809,1,118929,0.1702276147953821,0.3759370503186314,0,True,False,False,False
11,43051,2,594,195406,2,0,25,46705,80968,9,0,0,0,437331,1,63051,0.7407495519500087,0.4468138622373849,0,False,False,False,True
4,71474,4,750,669003,0,1,25,23790,76922,5,1,0,1,247217,1,121474,0.1958443782208538,2.7061257675411983,0,True,False,False,False
36,111748,4,514,243839,3,0,13,26756,63915,7,2,0,0,158612,3,161748,0.1654178104211489,1.5373203961844235,0,False,False,True,False
31,145995,1,326,843076,1,1,6,2833,20619,8,0,0,1,302625,1,155995,0.018160838488413,2.7858677046915994,0,False,True,False,False
8,89626,1,530,413298,3,0,0,5285,82390,5,4,0,1,231577,3,99626,0.0530484010198141,1.784703210149496,0,True,False,False,False
34,26960,4,620,556453,1,0,25,9589,69274,8,4,0,1,82097,2,76960,0.1245971933471933,6.777911763989379,0,False,True,False,False
18,186844,0,532,307438,3,1,24,47476,83173,3,0,0,0,289722,0,186844,0.2540943246772709,1.0611446105417934,0,True,False,False,False
15,172592,4,736,879901,0,0,12,14116,31225,5,4,0,1,411003,4,222592,0.0634164749856239,2.14085750990258,0,False,False,True,False
2,56408,4,832,476903,1,1,19,7645,36739,7,4,0,0,339192,2,106408,0.0718461017968573,1.4059930482055938,0,True,False,False,False
19,114006,1,702,943041,1,0,2,44786,57708,8,1,0,0,188951,3,124006,0.3611599438736835,4.990902451416233,0,False,True,False,False
23,77134,1,352,495872,1,0,19,29150,63019,2,2,0,1,146668,2,87134,0.3345421993710836,3.3808916676325604,0,False,True,False,False
32,171563,4,612,460591,2,1,3,10889,86154,1,1,0,0,495498,4,221563,0.0491462924766319,0.929549807365908,0,False,False,True,False
23,152413,4,580,557235,2,1,28,30286,17373,5,2,0,0,458885,0,202413,0.1496247770647142,1.214321203959153,0,True,False,False,False
10,195695,4,330,563951,3,1,25,37545,45281,3,4,0,1,418146,4,245695,0.1528114125236573,1.3486907714272731,0,False,False,False,True
7,110327,1,636,377350,0,0,10,15994,30187,0,2,0,0,184022,3,120327,0.132921123272416,2.0505588975291134,0,True,False,False,False
35,151410,4,482,932894,2,1,1,35503,77863,7,4,1,0,362881,4,201410,0.1762722804230177,2.570791607189114,0,False,False,True,False
37,163326,4,322,741967,1,0,13,46379,94085,8,4,1,1,285831,2,213326,0.2174090359356102,2.595815024210025,0,False,False,False,True
19,31344,3,843,657466,2,1,11,24662,49220,8,1,0,1,451049,1,61344,0.40202790818988,1.4576344086021504,0,False,False,True,False
34,152822,0,745,991497,0,1,29,39136,17642,1,1,0,1,127540,2,152822,0.2560887830286215,7.773947201292134,0,True,False,False,False
24,87957,2,373,749746,2,1,16,26639,89971,8,3,1,0,172061,3,107957,0.2467556527135804,4.357417675024119,0,False,False,False,True
34,125423,0,309,828754,1,1,11,17205,65556,6,0,1,0,297327,0,125423,0.1371757971026047,2.7873392347844805,0,False,False,True,False
24,78053,3,783,489503,3,1,25,32930,43760,4,3,0,1,287902,4,108053,0.3047578503141976,1.70023584332223,0,False,True,False,False
28,166968,2,755,136724,1,1,11,7777,48192,6,3,0,0,137154,0,186968,0.0415953532155235,0.9968575699026648,0,False,False,False,True
17,97454,4,459,803492,0,0,0,28315,14381,8,2,0,1,243013,3,147454,0.1920259877656761,3.30636095039792,0,False,False,False,True
17,110600,3,313,146393,3,1,12,47617,29558,7,4,1,1,101368,4,140600,0.3386699857752489,1.4441594570332152,0,False,False,True,False
1,142732,4,477,963746,2,0,13,26973,40782,5,4,0,1,50891,2,192732,0.1399508125272399,18.937082449107915,0,False,True,False,False
34,179007,1,711,650600,2,1,23,18316,14782,3,4,0,0,444026,2,189007,0.0969064637817646,1.4652262137212375,0,False,False,False,True
15,57641,3,352,911756,2,1,29,27304,64712,0,0,0,0,51901,3,87641,0.3115436838922422,17.566876035605564,0,False,False,True,False
35,49711,1,707,645484,3,1,1,36303,29462,5,2,0,1,481728,4,59711,0.6079784294351125,1.3399317873742291,0,False,False,False,True
32,90342,3,321,644302,1,0,11,30522,70030,2,2,0,1,371056,2,120342,0.2536271625866281,1.7363962949088685,0,False,False,False,True
3,126896,3,329,451426,3,0,25,22340,78519,5,4,0,0,76062,3,156896,0.1423873138894554,5.9348960729921245,0,False,False,False,True
32,163254,1,559,716282,3,1,20,19830,66411,5,3,0,1,494838,3,173254,0.11445623189075,1.4475051481390917,0,False,True,False,False
13,107833,2,504,479505,0,0,27,13403,65206,3,0,0,0,157635,0,127833,0.1048477310240704,3.041849577507676,0,True,False,False,False
20,76276,0,358,572313,3,1,15,14516,56950,1,3,0,1,339152,2,76276,0.190308878284126,1.6874773332389807,0,True,False,False,False
19,39541,4,770,83340,2,1,3,19091,12523,8,1,0,1,400991,4,89541,0.213209591137021,0.2078345702657409,0,False,True,False,False
7,114457,3,765,351994,1,0,7,7959,70926,1,2,0,0,414044,2,144457,0.0550959801186512,0.8501346472001835,0,False,True,False,False
6,64813,4,311,546915,1,0,1,31932,19677,2,2,0,0,285118,2,114813,0.2781218154738575,1.918199067757673,0,False,False,True,False
2,188270,1,589,687999,1,0,9,30554,85828,9,3,0,0,158460,2,198270,0.1541029908710344,4.341756015675782,0,False,False,False,True
16,159892,4,653,789538,2,0,8,36701,25089,0,0,0,0,85591,3,209892,0.1748565929144512,9.224436863258248,0,False,True,False,False
32,44070,1,374,61094,2,1,22,3385,14581,6,2,0,0,257990,1,54070,0.0626040318106158,0.2368067103116,0,False,False,True,False
11,162194,4,740,924391,2,0,14,33690,21907,0,3,0,1,285759,1,212194,0.1587698049897735,3.234850923852184,0,True,False,False,False
21,100559,0,540,842173,2,0,12,10367,15609,8,0,0,1,436102,0,100559,0.1030937061824401,1.9311332414590128,0,True,False,False,False
21,61786,0,453,685873,2,1,22,46505,61153,0,3,0,0,27838,2,61786,0.7526786003301719,24.63712777039405,0,True,False,False,False
29,157809,0,395,515590,3,0,16,33332,60539,4,0,0,0,307872,1,157809,0.2112173576918933,1.674684041796455,0,True,False,False,False
37,56062,0,593,560491,2,0,29,19642,54143,6,4,0,1,121249,0,56062,0.3503620991045628,4.62260618556701,0,False,False,True,False
37,71571,0,508,434708,2,0,15,10789,32936,2,0,0,1,83000,3,71571,0.1507454136451914,5.23738268213636,0,False,False,False,True
7,45510,0,642,118798,2,0,27,35268,60182,8,1,0,0,319942,2,45510,0.774950560316414,0.3713098895740804,0,False,False,True,False
26,39426,1,387,952458,2,1,1,20950,23163,7,4,0,0,470992,4,49426,0.4238659814672439,2.02223387608733,0,False,False,False,True
26,57265,3,689,251604,1,1,19,25563,69758,2,3,0,1,468694,3,87265,0.2929353119807483,0.5368181866672356,0,True,False,False,False
33,168922,4,624,160130,2,0,19,39649,56057,4,4,0,0,417838,0,218922,0.1811101670914755,0.3832337335672352,0,False,True,False,False
20,86150,0,456,858596,3,0,26,36404,22537,6,4,0,1,149608,3,86150,0.4225652930934416,5.738932818212808,0,False,True,False,False
29,107312,1,436,740955,3,1,13,32991,32419,3,3,0,1,465352,4,117312,0.2812244271685761,1.5922428779872484,0,False,True,False,False
32,109613,1,727,80257,3,0,2,39065,52578,4,3,0,0,141772,3,119613,0.3265949353331159,0.566095095681124,0,False,False,False,True
27,94910,1,751,457427,0,0,22,47663,84991,2,1,0,1,174911,0,104910,0.454322752835764,2.6151836351994144,0,True,False,False,False
32,72375,3,440,932421,1,0,11,350,84599,8,3,0,1,277392,4,102375,0.0034188034188034,3.3613717721788223,0,False,False,True,False
4,141826,4,382,972736,2,0,7,18312,10834,9,2,0,1,50291,4,191826,0.0954615119952456,19.34176409766961,0,False,True,False,False
18,55435,3,476,102691,0,0,1,24127,42214,8,2,0,0,349773,3,85435,0.2824018259495522,0.2935924339716502,0,False,False,False,True
3,116443,2,497,654056,2,0,3,28853,12413,6,1,0,1,220963,4,136443,0.2114655936911384,2.960011585597654,0,False,True,False,False
34,154055,1,720,468829,0,0,13,37500,19505,9,0,0,0,130612,3,164055,0.2285818780287098,3.589451279734789,0,False,False,True,False
16,171734,2,700,588314,0,0,15,33785,12105,1,0,0,1,22177,2,191734,0.1762076626993647,26.526918567950226,0,True,False,False,False
27,43510,0,770,799450,3,0,18,18610,78104,6,2,0,1,417699,4,43510,0.4277177660307975,1.9139334450562604,0,False,False,True,False
29,192070,0,517,343052,3,1,1,23590,68408,6,3,0,1,48815,3,192070,0.1228198052793252,7.0274500163880695,0,True,False,False,False
28,114071,3,474,593898,0,1,11,29443,47679,4,1,0,1,305677,2,144071,0.2043645147184374,1.9428876137635027,0,True,False,False,False
5,26640,4,322,227718,3,1,28,47997,89731,8,0,0,1,267170,4,76640,0.6262656576200417,0.8523305298853543,0,True,False,False,False
34,64547,2,534,548357,0,0,13,7170,75131,2,0,0,0,109997,2,84547,0.0848049014157805,4.985154275532282,0,False,True,False,False
36,74620,4,312,375329,1,0,5,13303,74280,3,4,0,0,65611,4,124620,0.1067485154870807,5.720432238005243,0,False,False,True,False
23,166389,3,400,908999,3,1,12,6207,25762,0,2,0,1,92242,0,196389,0.0316056398270778,9.854395455481717,0,False,True,False,False
28,135608,0,835,228646,3,0,3,12316,68703,5,3,0,0,422876,0,135608,0.0908206005545395,0.540691501311256,0,False,False,True,False
30,27564,4,822,568420,3,1,21,35187,91434,3,1,0,0,191175,3,77564,0.4536511783817235,2.973281164999791,0,False,False,False,True
34,178417,4,751,272123,1,0,17,6240,73079,0,0,0,1,450469,1,228417,0.0273184570325326,0.6040868426310299,0,False,False,False,True
32,133824,0,730,545236,0,1,11,1893,31577,1,4,0,0,372057,0,133824,0.0141454447632711,1.4654596863929816,0,False,False,True,False
20,99273,2,832,872614,2,1,19,13753,11214,2,2,0,0,47082,1,119273,0.1153069009750739,18.533525901068327,0,False,False,True,False
31,94859,0,592,952568,3,1,26,38090,96339,8,2,0,0,152330,2,94859,0.4015433432779177,6.253277402498506,0,False,False,True,False
22,130017,4,400,968074,0,0,21,11232,58114,7,1,0,0,108613,2,180017,0.0623941072232067,8.91297622774228,0,False,False,True,False
32,143618,2,801,541006,1,1,29,17509,99234,6,0,1,1,365459,1,163618,0.1070114535075602,1.4803425819515132,0,True,False,False,False
2,145341,2,603,593576,2,0,20,3117,73230,3,1,0,0,356834,3,165341,0.0188519483975541,1.663446691047683,0,False,True,False,False
17,49430,0,839,915256,3,0,18,36929,42980,0,1,0,1,100220,4,49430,0.7470969047137366,9.132377445844684,0,True,False,False,False
24,47788,4,654,997381,1,0,7,48291,77194,7,4,0,1,20389,1,97788,0.4938335992146275,48.91520353114272,0,False,True,False,False
30,199615,3,602,658713,1,0,6,4042,87806,3,2,0,0,96860,1,229615,0.01760337957015,6.800600861027658,0,False,True,False,False
2,164991,4,795,50917,2,0,15,37201,47792,2,3,0,1,163757,1,214991,0.1730351503086175,0.3109283210591238,0,False,True,False,False
23,89346,1,526,912034,0,0,18,26746,55807,8,2,0,0,457436,1,99346,0.2692207034002375,1.9937914947850743,0,True,False,False,False
31,116122,3,535,901007,3,0,5,14016,32301,9,2,0,1,425411,1,146122,0.095919847798415,2.117963292055701,0,False,False,True,False
21,59974,2,754,908950,3,1,19,25022,15141,3,4,0,0,26797,3,79974,0.3128766849225998,33.91857601313531,0,True,False,False,False
22,127309,3,312,827475,0,1,26,35426,23777,3,3,0,0,379119,0,157309,0.2252000839112828,2.182620278539776,0,True,False,False,False
1,36371,2,509,89104,0,1,20,27938,48346,8,0,0,1,469526,4,56371,0.4956094445725639,0.1897739640105893,0,False,True,False,False
26,65084,2,696,723422,0,0,10,43678,64703,1,3,0,0,364313,0,85084,0.5133515114475107,1.985710129174284,0,False,False,False,True
1,180701,3,399,329143,2,0,4,35712,57819,4,0,0,0,250939,1,210701,0.1694913645402727,1.311640232724954,0,False,False,False,True
25,81916,2,330,312091,2,0,15,39978,38469,3,3,0,0,71332,0,101916,0.3922642175909572,4.37512792115851,0,True,False,False,False
16,93972,2,827,505061,3,0,6,8787,13845,8,1,0,0,241655,3,113972,0.077097883690731,2.089999834475453,0,False,True,False,False
32,32984,1,628,453157,2,1,26,1986,33290,4,3,0,1,229997,2,42984,0.0462032384142936,1.9702649588257288,0,True,False,False,False
8,53039,4,465,635457,1,0,4,10942,40699,8,4,0,1,461123,0,103039,0.1061928007841691,1.3780609987769017,0,True,False,False,False
38,105431,4,758,204542,3,1,10,17458,54252,8,0,0,1,405404,4,155431,0.1123199361774678,0.5045374378707712,0,False,False,True,False
28,103691,1,399,179744,2,0,14,12161,13293,1,2,0,0,290840,3,113691,0.1069653710495993,0.6180146540549647,0,False,True,False,False
25,78606,3,472,947116,0,1,2,20689,67089,8,4,0,1,7024,2,108606,0.1904959210356702,134.82078291814946,0,False,False,False,True
34,161688,0,461,109821,1,0,25,29163,26608,2,0,0,0,471418,3,161688,0.1803658898619563,0.2329583661244031,0,False,False,False,True
24,122665,0,562,267741,0,1,4,35775,76273,3,0,0,0,434201,1,122665,0.2916479843476134,0.6166277446902594,0,False,False,False,True
23,125373,0,573,299265,3,0,22,33737,26619,0,2,0,0,142656,2,125373,0.2690930264091949,2.0977940094071794,0,True,False,False,False
12,44574,1,302,487651,0,1,20,8772,88006,0,1,0,1,358142,4,54574,0.1607358815553193,1.3616097480615286,0,False,True,False,False
6,154502,1,327,447745,2,0,4,35592,97908,0,4,0,1,163116,2,164502,0.2163621110989532,2.7449315521987283,0,False,False,True,False
35,163748,2,625,264127,2,1,8,1211,91653,8,2,0,1,262339,4,183748,0.0065905479243311,1.006811770984219,0,False,False,False,True
19,161888,0,448,324336,3,1,14,229,24779,7,2,1,1,272429,1,161888,0.0014145582130855,1.1905296773483096,0,False,True,False,False
0,52733,3,839,386246,0,0,2,48542,61040,4,1,0,0,461331,4,82733,0.5867308087462076,0.8372408590776274,0,False,False,False,True
7,22050,3,787,253834,3,1,28,14345,66325,4,4,0,1,274514,3,52050,0.2756003842459174,0.9246634974409412,0,False,False,True,False
15,129996,0,737,808826,0,0,5,35953,31630,8,2,0,1,22903,0,129996,0.2765700483091787,35.31374432413552,0,False,True,False,False
13,53933,0,364,951326,1,0,16,31819,22178,2,1,1,1,168571,3,53933,0.5899727439600987,5.643440191728164,0,True,False,False,False
11,44951,0,655,136795,2,0,25,47779,29935,2,4,0,1,365048,3,44951,1.0629129496562923,0.3747305156294087,0,True,False,False,False
22,52413,1,832,215159,3,1,20,16885,57258,6,3,0,0,290139,2,62413,0.2705365869290052,0.7415695870958847,0,False,False,False,True
14,185873,1,551,378821,1,1,7,26708,32784,8,0,0,1,372304,1,195873,0.1363536577272008,1.0175017794550167,0,False,False,False,True
27,183985,1,534,709987,1,0,20,48,73722,5,1,0,1,433416,0,193985,0.0002474418125112,1.6381152562082244,0,False,True,False,False
33,132573,4,526,293877,3,0,24,19950,33027,1,0,0,1,93377,4,182573,0.109271359949171,3.147175994345563,0,False,False,True,False
1,191672,3,824,249298,3,1,10,15173,67853,0,3,0,0,206474,2,221672,0.0684479771915262,1.207400411672115,0,False,False,False,True
31,186472,3,612,548843,1,1,5,49538,77359,1,2,0,1,411782,1,216472,0.2288425292878524,1.3328452121627168,0,False,True,False,False
22,155566,2,348,970759,0,1,7,33737,82388,0,2,0,1,304966,0,175566,0.1921613524258683,3.183160801004699,0,False,False,True,False
21,142744,1,417,762793,1,0,9,28036,88608,9,4,0,1,374556,3,152744,0.1835489446393966,2.036520476189205,0,False,False,False,True
24,109431,4,353,186285,3,0,23,47321,86669,9,1,0,0,318366,1,159431,0.2968117869172244,0.5851265991764222,0,False,False,False,True
21,63001,4,343,152412,1,0,28,5820,25111,8,1,0,0,361232,1,113001,0.0515039689914248,0.4219215852372291,0,False,True,False,False
21,87364,3,352,593692,0,0,2,14292,42312,9,4,0,1,498301,1,117364,0.1217749906274496,1.191430096608081,0,False,False,False,True
5,144988,1,824,166545,2,0,22,3052,34161,7,0,0,1,357594,3,154988,0.019691847110744,0.4657363777457738,0,True,False,False,False
14,65028,2,401,468596,2,1,13,44377,77313,6,2,0,0,448884,4,85028,0.5219104295055746,1.0439110239816434,0,False,False,True,False
36,188645,1,697,272128,1,0,22,23781,60374,2,2,0,0,114366,2,198645,0.1197160764177301,2.379427632096671,0,False,False,True,False
32,151878,0,437,724533,0,1,13,2302,34014,7,1,0,0,377222,4,151878,0.0151569022504905,1.920702078081135,0,True,False,False,False
7,144343,1,686,758387,2,1,9,2283,90308,1,1,0,0,68853,0,154343,0.0147917301076174,11.014421820083074,0,False,True,False,False
4,148301,0,410,860421,1,0,11,48153,56389,1,4,0,0,190715,2,148301,0.3246977431035529,4.511530233436104,0,True,False,False,False
38,146295,0,316,835945,1,1,5,42567,28161,9,3,0,1,390938,0,146295,0.2909668819850302,2.138300348647743,0,True,False,False,False
3,180829,2,481,420250,0,0,11,15620,17490,2,0,0,1,158405,3,200829,0.0777776117990927,2.652992942186533,0,False,False,True,False
5,54636,3,835,336663,3,1,22,30461,34502,6,3,0,1,414174,4,84636,0.3599059501866818,0.812852055290638,0,False,True,False,False
31,199352,1,840,831163,1,0,13,20750,45757,0,3,0,1,57442,1,209352,0.0991153655088081,14.469352227425448,0,False,False,False,True
29,44262,0,470,858871,3,0,1,32890,51111,7,1,0,0,419170,2,44262,0.7430753242058651,2.048975239222179,0,True,False,False,False
34,100435,1,708,430714,3,1,8,23183,93245,6,1,0,0,473390,1,110435,0.2099243899126182,0.909848307213276,0,True,False,False,False
15,148583,3,677,64995,2,0,9,9472,68645,3,1,0,0,235755,0,178583,0.053039763023356,0.2756875752897063,0,False,True,False,False
12,189269,3,487,73559,3,1,25,3727,69055,4,3,0,0,14675,1,219269,0.0169973867714998,5.012196783864813,0,True,False,False,False
29,61844,4,529,571244,0,0,16,46500,18998,9,0,0,0,94590,1,111844,0.4157576624584242,6.039094628453024,0,False,True,False,False
18,84754,3,418,401193,2,0,16,25523,38906,0,1,0,1,375714,3,114754,0.2224149049270613,1.0678120383801553,0,False,False,False,True
16,185229,2,455,448237,2,0,2,30766,80192,3,2,0,1,298805,3,205229,0.1499105876849762,1.5000937062843451,0,False,True,False,False
18,97129,0,764,672288,2,1,29,37726,60477,0,0,0,1,69289,4,97129,0.3884112880807998,9.702525616972146,0,False,False,False,True
27,60042,4,403,726479,1,1,18,524,46901,0,2,0,1,22184,0,110042,0.0047618182148634,32.74640522875817,0,False,True,False,False
25,81665,2,801,494755,1,0,0,9079,62021,9,0,0,1,315107,3,101665,0.0893031033295627,1.5701124693755792,0,True,False,False,False
36,136953,1,474,538051,3,1,11,8399,39092,0,1,0,0,161894,3,146953,0.057154328254612,3.323456561351493,0,False,False,False,True
25,178448,0,720,875782,2,0,6,27370,11242,6,4,0,0,460519,4,178448,0.1533780148838877,1.9017241379310343,0,True,False,False,False
22,165271,3,433,489439,2,1,3,16532,11831,6,1,1,0,212537,2,195271,0.0846618289454143,2.3028305526541137,0,False,False,False,True
8,138533,0,690,75517,0,1,9,16821,60721,3,3,0,0,272411,4,138533,0.1214223325850158,0.2772161285112256,0,False,True,False,False
11,93781,1,800,521869,3,0,12,43162,38511,1,3,0,0,188719,1,103781,0.4158950096838535,2.7653083933870284,0,False,True,False,False
0,86262,4,332,465466,0,0,1,3749,82782,2,0,0,1,329958,1,136262,0.0275131731517224,1.4106782963944005,0,False,True,False,False
0,66600,4,354,265558,3,0,9,11353,28302,7,3,0,1,303169,3,116600,0.0973670668953687,0.8759375927697332,0,False,False,True,False
33,96898,4,818,526111,3,0,20,46777,65568,7,1,0,1,126246,3,146898,0.3184318370570055,4.167314866887926,0,False,False,True,False
31,169369,3,311,925564,1,0,21,28477,13232,5,2,0,0,344749,4,199369,0.1428356464645958,2.684739666424945,0,False,False,False,True
24,50448,2,827,534282,1,1,24,24570,61507,9,1,0,0,137053,4,70448,0.3487678855325914,3.898332044303705,0,False,False,True,False
0,46172,2,672,510014,0,1,3,20837,86508,8,0,0,0,310580,0,66172,0.3148914948920994,1.642128784439486,0,False,True,False,False
15,193946,0,783,497415,3,0,17,11437,20683,8,3,0,0,154544,1,193946,0.0589700225836057,3.218577113462098,0,False,False,True,False
38,27657,3,527,567039,2,0,4,38104,33664,3,2,0,1,155408,4,57657,0.6608737880916454,3.648688299905411,0,False,False,True,False
4,176497,4,606,895978,1,0,18,4551,43172,0,4,0,0,161659,2,226497,0.0200929813639915,5.542360509711741,0,True,False,False,False
21,177757,4,756,571396,2,1,1,2823,93641,0,2,0,1,344336,0,227757,0.0123947891832084,1.6594092415279218,0,False,False,False,True
28,132855,1,459,155686,0,0,11,12916,74340,9,2,0,0,491078,4,142855,0.090413356200343,0.3170284210890712,0,False,False,False,True
2,175650,1,630,662439,1,0,16,15167,97236,4,1,0,1,482262,3,185650,0.0816967411796391,1.3736052734711144,0,False,False,False,True
11,179903,4,524,315471,1,1,9,41445,21017,1,4,0,0,242439,4,229903,0.1802716797953919,1.3012332948358356,0,False,False,True,False
25,27906,4,803,694606,3,1,1,47636,46613,5,0,0,0,451229,3,77906,0.6114548301799605,1.539361301331915,0,False,True,False,False
15,81413,3,755,997272,0,1,5,8391,96130,6,0,0,1,387735,3,111413,0.0753143708543886,2.572038706748922,0,True,False,False,False
36,74028,2,344,769778,3,1,7,12658,86920,0,2,0,1,351655,1,94028,0.1346194750499851,2.18900857656346,0,False,False,False,True
21,27287,1,513,537602,1,0,28,29685,40348,5,2,1,0,14665,1,37287,0.7961219728055354,36.6563480158189,0,False,False,True,False
28,53660,2,358,748148,0,1,18,23380,26448,7,3,0,1,163169,4,73660,0.3174042899809937,4.585083042225899,0,False,True,False,False
13,80504,3,494,690233,1,1,10,42431,19491,4,4,0,0,358421,4,110504,0.383977050604503,1.9257551154784025,0,True,False,False,False
27,122979,4,788,263456,0,0,24,28919,88648,6,2,0,0,57474,2,172979,0.1671821434971875,4.583836450630709,0,True,False,False,False
4,54701,2,456,358974,1,0,11,2311,68759,9,3,0,1,208045,0,74701,0.0309366675144911,1.7254549474635417,0,False,False,False,True
29,103300,4,525,102446,2,0,8,39993,54553,5,4,0,0,423401,0,153300,0.260880626223092,0.2419591782750199,0,False,False,False,True
4,168746,4,711,458376,2,1,1,44333,10968,3,0,0,0,80911,4,218746,0.2026688488018066,5.665117658690924,0,False,True,False,False
11,103560,0,504,761943,3,0,7,43038,10368,6,3,0,1,97643,1,103560,0.4155851680185399,7.803275162836426,0,False,False,True,False
15,174946,2,378,477214,2,1,25,13560,83960,9,4,0,0,297628,2,194946,0.069557723677326,1.603385422791462,0,False,True,False,False
25,63642,2,423,994734,1,1,10,49756,45010,8,3,0,0,264383,0,83642,0.5948686066808541,3.7624591503267975,0,False,False,False,True
25,85160,4,770,190148,1,1,27,48733,64154,9,2,0,0,368309,4,135160,0.3605578573542468,0.5162716190165892,0,False,True,False,False
20,37602,3,517,643629,2,0,20,38553,45851,9,1,0,0,181682,1,67602,0.5702937782905831,3.5425934182064367,0,False,False,True,False
38,123320,0,815,81085,3,1,3,25993,35496,6,0,0,1,186879,1,123320,0.2107768407395394,0.4338880565068493,0,True,False,False,False
35,108801,4,403,367715,2,0,9,30492,40936,4,2,0,1,449123,1,158801,0.1920139041945579,0.8187382549140104,0,True,False,False,False
32,45931,1,692,457931,0,0,20,20981,88858,6,2,0,1,455605,3,55931,0.3751229193112942,1.0051030934623335,0,True,False,False,False
29,114377,1,733,574006,0,0,19,24143,77005,2,4,0,0,292979,1,124377,0.1941114514741471,1.9591985801078573,0,True,False,False,False
36,49192,0,630,440452,0,1,15,12067,47493,1,3,0,1,231351,4,49192,0.245304114490161,1.9038175593900204,0,False,False,False,True
22,66542,3,442,55750,2,1,7,23916,79795,4,0,0,1,101453,2,96542,0.2477263781566572,0.5495101228142804,0,False,False,False,True
9,147015,4,839,950363,2,1,3,41508,46390,3,2,0,1,58790,4,197015,0.2106844656498236,16.165110305999217,0,False,False,True,False
4,62520,2,577,390912,2,0,28,46421,20292,4,4,0,0,213032,1,82520,0.5625424139602521,1.834983312444551,0,False,False,True,False
35,84772,0,532,561760,0,1,9,49990,38365,7,0,1,1,276787,2,84772,0.589699429056764,2.0295677558275647,0,False,False,True,False
33,70106,3,828,85903,3,1,11,3815,27207,3,3,0,1,342990,0,100106,0.0381096038199508,0.2504526357834462,0,False,False,True,False
